"SMP","X","Y","RAMA","SUBRAMA"
"012-054-009",-58.3830349145654,-34.6122947497465,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-054-010",-58.3831654742942,-34.6121422755736,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-054-011",-58.3831613358335,-34.6122474268903,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-054-019",-58.3830557468685,-34.6129065756341,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-054-027",-58.3820623707855,-34.6129987336475,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-074-015",-58.3802923829871,-34.6125863870834,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-074-016",-58.3802821392925,-34.6126804848495,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-074-023",-58.3791578420845,-34.6127616079936,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-006-001A",-58.3905174550721,-34.6115807736003,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-006-026A",-58.3908205119245,-34.6122676571566,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-006-031",-58.3904789532021,-34.6124513093401,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-014-033",-58.3891429036351,-34.611923215529,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"012-005-012",-58.3914062072261,-34.6129467145268,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"012-005-014A",-58.3915715334778,-34.612818384805,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-005-021A",-58.3914904180862,-34.6136239197648,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-005-023",-58.3913373714377,-34.6134488716932,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"012-005-041",-58.3904900660415,-34.6127905967295,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-013-008",-58.3891261977079,-34.6126586932216,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-013-018",-58.390186629278,-34.6127447673179,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"012-013-018",-58.390186629278,-34.6127447673179,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-013-022",-58.3900575449232,-34.6131502506981,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"012-013-025A",-58.3902143826503,-34.6134971419998,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-037-029",-58.3860184977822,-34.6116402075122,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-037-030",-58.3860632560828,-34.6117539952822,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-037-033",-58.3860621336589,-34.6121210801565,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-037-040",-58.3853858241446,-34.6118972776147,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-037-025D",-58.3860675616991,-34.6112607870563,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-046-032C",-58.3834692878974,-34.6119100397734,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-046-013",-58.3846798077708,-34.6113160792502,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-046-016",-58.3846207109815,-34.6115336865985,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-046-017",-58.3846595050613,-34.6116178278958,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"012-055-014A",-58.3832448140597,-34.6111237407804,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-055-017",-58.3830549044808,-34.6114063242705,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-055-019",-58.3832130274502,-34.6115532469443,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"012-055-029B",-58.3823360473404,-34.6117549783763,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"012-016-006A",-58.3881223441044,-34.6169137187646,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"002-027-006",-58.3762085967954,-34.6084835370788,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"002-027-001",-58.3752439457409,-34.6081933777434,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"002-027-008",-58.3753774289751,-34.6083754036121,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"002-027-008",-58.3753774289751,-34.6083754036121,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"002-027-002A",-58.3755589553287,-34.6083317968296,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"002-027-003",-58.375781708662,-34.6083306379125,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"002-009-008C",-58.3790757386389,-34.6084928486256,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"002-036-009",-58.3747389674334,-34.6084065073896,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"002-036-006",-58.3742333285863,-34.6080874729061,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"002-009-005",-58.3785749495628,-34.6085122581763,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"002-027-009",-58.3752647157065,-34.608367924561,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"002-018-007",-58.3775787218044,-34.608609779009,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"002-018-005",-58.377352203792,-34.6084316917303,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"002-009-002",-58.3780909775236,-34.6084793496003,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"002-009-003",-58.3782566723198,-34.6084903011153,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"002-009-007",-58.3789130615357,-34.608533042597,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-078-005",-58.3798272757029,-34.6084598032406,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-078-005",-58.3798272757029,-34.6084598032406,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"012-078-015",-58.3794053693518,-34.608726414506,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"012-078-010A",-58.3804543835268,-34.6086327337926,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-078-004",-58.3796537048153,-34.6085815589091,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"012-078-004",-58.3796537048153,-34.6085815589091,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"012-078-001",-58.3793406788031,-34.6085092009597,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"012-078-001",-58.3793406788031,-34.6085092009597,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"001-061-009B",-58.3695476695719,-34.6021027132819,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"001-061-010",-58.3693043917041,-34.6020270487357,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"001-061-010",-58.3693043917041,-34.6020270487357,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"001-061-009A",-58.3693401701585,-34.6022121763517,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"001-061-001D",-58.369909847021,-34.6021307142848,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"001-070-000",-58.3691259247733,-34.5999982057773,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"001-068-000",-58.3686949438516,-34.6023173635325,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"001-063-010A",-58.3698813169517,-34.6003294076712,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"001-063-003C",-58.369714888033,-34.5999902184489,"HOTELERIA Y GASTRONOMIA","HOTELERIA"
"001-063-001B",-58.3704030887438,-34.5996462078798,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-013-009",-58.3903710409939,-34.6034299233944,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-039-001",-58.3854314273883,-34.6028564627182,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-039-002",-58.3856151164833,-34.6030810050379,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-006-018",-58.392203972738,-34.6029427890945,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-039-005A",-58.3859874486107,-34.6030961477215,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-006-028",-58.3913303866191,-34.6029229411174,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-025-005",-58.3885773134387,-34.600848146215,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-041-010",-58.386577010436,-34.6007426634367,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-033-001A",-58.3869572080537,-34.6007280816363,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-033-005",-58.3874332472323,-34.6009338944008,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-029-029",-58.3865816533181,-34.6063340144556,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-011-035B",-58.3894633946399,-34.6063108753046,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-021-031A",-58.3881312632872,-34.6064163179996,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-003-028",-58.3909323883191,-34.6065078207675,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-002-001",-58.390903148445,-34.6068781148338,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-002-006",-58.3917423474953,-34.607012208788,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-002-006",-58.3917423474953,-34.607012208788,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-054A-028P",-58.3825413935294,-34.6034780179283,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-039-018",-58.386265023958,-34.6036516891135,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-039-016",-58.386402641228,-34.6034886629054,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-039-020B",-58.3860519166171,-34.6036482316358,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-005-044",-58.3909875493145,-34.6034422968809,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-041-022A",-58.3858313022694,-34.6014731992713,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-041-019",-58.3862001227085,-34.6014169871016,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-009-020",-58.39043005177,-34.6086854765967,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-055-027A",-58.3826761640632,-34.6022732900875,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-055-024A",-58.3825539912761,-34.6024434561979,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-055-023",-58.3827112737427,-34.6024784468508,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-054B-039C",-58.382487990689,-34.6029564229645,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-054B-039B",-58.3825705677011,-34.6030229986377,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-054B-006A",-58.3831626387143,-34.6027181450042,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-054B-003B",-58.3829367565139,-34.6027036863194,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-054B-001D",-58.38280549326,-34.6027969335109,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-054A-028S",-58.3828165903448,-34.6033488545677,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-054A-028R",-58.3827442524148,-34.6034065239086,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-055-010D",-58.3836770673948,-34.6023909338124,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-054A-028M",-58.3826826848894,-34.6035763446193,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-054A-023D",-58.3831941802705,-34.6034632091573,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-054A-022",-58.3833895161824,-34.6035728915722,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-054A-017",-58.383484637868,-34.6033997263411,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-053-029A",-58.3824104426083,-34.6042920201246,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-053-028D",-58.3823656195908,-34.6046964803997,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-054A-007F",-58.3833045524196,-34.6031096656875,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-052-032",-58.3833713141885,-34.6058676990304,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-052-031",-58.3832956226717,-34.6057361471455,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-053-028C",-58.3823549642633,-34.6048820592519,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-053-001B",-58.3824043778095,-34.6039950929622,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-053-017C",-58.3834553147427,-34.6044999431234,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-052-018",-58.3830180644204,-34.6053682413444,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-052-017",-58.3829356637557,-34.6053674332075,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-052-009A",-58.3823441121848,-34.6052062740014,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-052-007B",-58.3824649506632,-34.6053659026522,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-052-001",-58.3822656493859,-34.605993317511,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-052-002",-58.3823209415235,-34.6058592086393,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-025-020A",-58.3893862395018,-34.6016493956706,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-016-031B",-58.3897778452365,-34.6016737881193,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-042-025",-58.3863022607955,-34.6003648879869,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-042-031",-58.3857612831818,-34.600352862699,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-026-036",-58.3883810489674,-34.6003308492905,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-026-036",-58.3883810489674,-34.6003308492905,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-042-032",-58.3856837787787,-34.600380139539,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-008-021",-58.3923525741978,-34.6005874008033,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-033-029B",-58.3869305756057,-34.6013756341683,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-025-034",-58.3882059392127,-34.6012893063315,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-033-015A",-58.3879171034343,-34.6013312828645,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-046-011",-58.3849570334992,-34.6044239138872,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-022-008B",-58.3892129562862,-34.6044080805396,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-022-001C",-58.3881392435415,-34.60430257088,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-030-005F",-58.3877714627505,-34.6043836481598,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-030-008",-58.3877681975369,-34.6052220819887,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-045-009A",-58.3838279583106,-34.6053149997652,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-045-012",-58.3841526900914,-34.6054318556088,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-012-025",-58.3904609081405,-34.6053179547308,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-012-021",-58.3905328024374,-34.6051385338038,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-022-016",-58.3892168140168,-34.6052545573987,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-022-016",-58.3892168140168,-34.6052545573987,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-001-014",-58.3907631778932,-34.6089029360935,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-001-014",-58.3907631778932,-34.6089029360935,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-009-021A",-58.3904074950257,-34.6088952232687,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-009-021A",-58.3904074950257,-34.6088952232687,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-022-015",-58.3891321570535,-34.6050555967538,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-038-032",-58.3851994802092,-34.6050831490453,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-004-034",-58.3909525331677,-34.6049818159898,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-030-007",-58.387720466277,-34.6050559501765,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-022-013A",-58.3891338844451,-34.6049164958768,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-004-016A",-58.391943309604,-34.6049250944709,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-004-036",-58.3910448938337,-34.6048561771572,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-022-031",-58.3881361827641,-34.6046774110319,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-022-031",-58.3881361827641,-34.6046774110319,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-004-009C",-58.3917026811194,-34.6047767601203,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-046-018",-58.3842686880658,-34.6048062550974,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-004-011A",-58.391882933662,-34.6046627577287,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-004-001E",-58.3909868237936,-34.604560880572,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-038-038",-58.3853261765507,-34.6045089547897,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-022-009",-58.3891442863797,-34.6045179145849,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-046-025A",-58.3838945678625,-34.6044732573019,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-012-007A",-58.3900971865932,-34.6045179681847,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-012-009A",-58.3898499898967,-34.6050940084602,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-012-001A",-58.3895055467913,-34.6044859892725,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-012-002",-58.3896153016294,-34.6044904488755,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-030-022",-58.3867318509521,-34.6043975516362,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-012-005B",-58.3899631334648,-34.6046862278442,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-021-004",-58.3885555104574,-34.6057241239278,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-021-004",-58.3885555104574,-34.6057241239278,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-029-005",-58.3871089442365,-34.6056311791396,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-025-013",-58.389433017711,-34.6008612562145,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-016-001",-58.3897757171861,-34.6008281782752,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-016-014",-58.3908988019548,-34.6009464745536,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-015-001",-58.3910534080559,-34.6008989422939,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-015-003A",-58.3912527232584,-34.6008963932137,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-041-011A",-58.3864711701589,-34.600865781395,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-001-011B",-58.3915617583101,-34.6090306642586,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-001-011B",-58.3915617583101,-34.6090306642586,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-026-025",-58.3894376204534,-34.6005606768722,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-029-001",-58.3866176250222,-34.6054751303986,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-046-001",-58.3838478355132,-34.6040175695169,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-046-002A",-58.3840035209248,-34.6040889060514,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-005-034",-58.3909995060675,-34.6040288018246,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-031-021A",-58.3876605541313,-34.6039199402687,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-023-024",-58.3892416705596,-34.6039884795087,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-013-037",-58.3895516263215,-34.6039633317127,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-023-031B",-58.3881925486277,-34.6039270999794,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-013-021A",-58.390517876439,-34.6039206614594,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-023-030",-58.3884656001236,-34.6039476903792,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-004-030",-58.3909235636615,-34.6053566872911,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-004-030",-58.3909235636615,-34.6053566872911,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-012-023",-58.3906543631081,-34.6053636997624,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-012-024",-58.390547609491,-34.6053242510301,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-004-020",-58.3919034238301,-34.6053859057213,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-004-020",-58.3919034238301,-34.6053859057213,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-045-018",-58.3848898090153,-34.605299167148,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-051-001",-58.3822249863975,-34.6071474077354,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-051-025",-58.3833430518143,-34.6072088135266,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-051-025",-58.3833430518143,-34.6072088135266,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-050-022",-58.3822721778963,-34.6079951751943,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-009-011",-58.3904182105952,-34.608077969004,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-050-014",-58.3830023157262,-34.6082355887435,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-050-016",-58.3827872717197,-34.6082273155603,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-001-003C",-58.3913513990155,-34.6082092087026,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-001-006A",-58.3918006051865,-34.6082482266675,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-009-039",-58.3893790823554,-34.6081020834999,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-050-021",-58.3822692328301,-34.6080931401621,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-050-021",-58.3822692328301,-34.6080931401621,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-027-024",-58.3865879720479,-34.6081448620153,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-050-008",-58.3833457091109,-34.6076010969524,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-002-010",-58.3917870586096,-34.6075890284169,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-020-022B",-58.3890550287454,-34.6076262538211,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-043-020",-58.3846017036706,-34.6076775238851,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-043-020",-58.3846017036706,-34.6076775238851,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-043-021A",-58.3847629167969,-34.6076940509819,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-043-021A",-58.3847629167969,-34.6076940509819,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-035-002",-58.3851680097983,-34.6076845726575,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-002-020A",-58.3908608844543,-34.6077466142329,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-035-007",-58.3858944931625,-34.6078377458888,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-002-017",-58.3912773986767,-34.6077606961864,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-035-009",-58.3861724466425,-34.6077747792643,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-050-013",-58.3831185096345,-34.6083175606275,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-050-020",-58.3821915043364,-34.608280580171,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-050-012",-58.3831978253206,-34.6083223731295,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-050-019",-58.3823500455624,-34.6082918615789,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-027-018",-58.3866448539731,-34.6084988988908,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-035-026",-58.3850994790933,-34.6083333334764,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-001-019B",-58.3909548728852,-34.6083180701464,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-009-016",-58.3904574432252,-34.6083152121205,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA"
"005-006-022",-58.3918644756007,-34.6028543848831,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-014-033",-58.3899638048454,-34.6027216874421,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-007-014A",-58.3924391925602,-34.6012608445213,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-025-022",-58.3891985502939,-34.6014549419764,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-041-024A",-58.3857025416159,-34.6011740568542,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-016-039A",-58.389832044352,-34.6011642341317,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
"005-007-034A",-58.3915683073551,-34.6010417138479,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA"
